12/8/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Name,DOB,Age,2021 Exp,COLLEGE,COUNTRY,NBA D YR,NBA D R,NBA D P,NBN D YR,NBN D R,NBN D P,Bio URL,2k Overall,Height,Weight,Primary Pos.,Secondary Pos.,2021 Awards,2022 Awards,2023 Awards,2024 Awards,2025 Awards,2026 Awards,2027 Awards,2028 Awards,2029 Awards,2030 Awards,2031 Awards,2021 Salary,2022 Salary,2023 Salary,2024 Salary,2025 Salary,2026 Salary,2027 Salary,2028 Salary,2029 Salary,2030 Salary,2031 Salary,2032 Salary,2033 Salary,2034 Salary,2035 Salary,2036 Salary,2037 Salary,2038 Salary,2039 Salary,2040 Salary,2020-21 Starts,2022 Starts,2023 Starts,2024 Starts,2025 Starts,2026 Starts,2027 Starts,2028 Starts,2029 Starts,2030 Starts,2031 Starts,Combo Pos.,Team,Img URL,21-22 Primary,21-22 Secondary,22-23 Primary,22-23 Secondary,22-23 OVR
"Braun, Christian","BRAUN, CHRISTIAN",4/17/2001,22,0,Kansas,USA,2022,,,2022,Round 1,Pick 25 (BKN),https://docs.google.com/spreadsheets/d/1cxMhD6N2X6dQTw3YQDKoCHk09NBUrWhcUL34woa1t0A/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKN,https://www.basketball-reference.com/req/202106291/images/headshots/braunch01.jpg,,,SG,SF,
"Agbaji, Ochai","AGBAJI, OCHAI",4/20/2000,23,0,Kansas,USA,2022,,,2022,Round 1,Pick 20 (BOS),https://docs.google.com/spreadsheets/d/16udnlFaP2BTilnvIWaKNr_Kmzy6txEQcisNRmbT6tbg/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOS,https://www.basketball-reference.com/req/202106291/images/headshots/agbajoc01.jpg,,,,,
"MARTIN, CALEB","MARTIN, CALEB",9/28/1995,28,3,Nevada-Reno,USA,2019,Undrafted,,,,,https://docs.google.com/spreadsheets/d/104jEJpPsjSPorsQZbnOK44pyop8FpY6pfGpLi2sqbKY/edit?usp=sharing,78,"6'5""",205 lbs,SG,SF,,,,,,,,,,,,"$1,517,981","$1,669,178",,,,,,,,,,,,,,,,,,,0,15,23,,,,,,,,,SG/SF,CHI,https://www.basketball-reference.com/req/202106291/images/players/martica02.jpg,SG,SF,SG,SF,76
"Christie, Max","CHRISTIE, MAX",2/10/2003,20,0,Michigan State,USA,2022,,,2022,Round 2,Pick 46 (BOS),https://docs.google.com/spreadsheets/d/1g0tnEklUdyJFqVW2uunCwddnkM2oNQZ8oTHZbBzpoRs/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOS,https://www.basketball-reference.com/req/202106291/images/headshots/chrisma02.jpg,,,SG,,70
"Bamba, Mohamed","BAMBA, MOHAMED",5/12/1998,25,4,University of Texas at Austin,USA,2018,Round 1,Pick 6,,,,https://docs.google.com/spreadsheets/d/1HN1uSeEFictSq5PhY-R0ITF_sBwg4vezgk0uSahs3Xs/edit?usp=sharing,80,"7'0""",231 lbs,C,,,,,,,,,,,,,"$5,969,040","$7,568,742",,,,,,,,,,,,,,,,,,,52,60,24,,,,,,,,,C,CHA,https://www.basketball-reference.com/req/202106291/images/players/bambamo01.jpg,C,,,,
"Watson, Peyton","WATSON, PEYTON",9/11/2002,21,0,UCLA,USA,,,,2022,Round 2,Pick 43 (BOS),https://docs.google.com/spreadsheets/d/1thoKpdN5nOCYMStJLxcyw6JScMxiYiHXo-4F6xOFRu4/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOS,https://www.basketball-reference.com/req/202106291/images/headshots/watsope01.jpg,,,SF,SG,
"Banchero, Paolo","BANCHERO, PAOLO",11/12/2002,21,0,Duke,USA,2022,,,2022,Round 1,Pick 3 (CHA),https://docs.google.com/spreadsheets/d/1q8wIbaL6mv0TlZlt3dfHfR32_j4b2MaYzO5SiwWl35A/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,CHA,https://www.basketball-reference.com/req/202106291/images/headshots/banchpa01.jpg,,,,,
"Chandler, Kennedy","CHANDLER, KENNEDY",9/16/2002,21,0,Tennessee,USA,2022,,,2022,Round 2,Pick 32 (CHA),https://docs.google.com/spreadsheets/d/1o6vDKGqOnKC8SuZRso394Z8t-85ZRyuLVwBQyHeVtNI/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHA,https://www.basketball-reference.com/req/202106291/images/headshots/chandke01.jpg,,,PG,,70
"Duren, Jalen","DUREN, JALEN",11/18/2003,20,0,Memphis,USA,2022,,,2022,Round 1,Pick 8 (CHI),https://docs.google.com/spreadsheets/d/12CdBKGaUH6bZUbngcj_jfcQdSIyzipzeN6cXRrgIwIk/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,CHI,https://www.basketball-reference.com/req/202106291/images/headshots/durenja01.jpg,,,PF,C,
"Sharpe, Shaedon","SHARPE, SHAEDON",5/30/2003,20,0,Kentucky,Canada,2022,,,2022,Round 1,Pick 7 (CHI),https://docs.google.com/spreadsheets/d/11nSMYk7_2TmXL__GwF0CyEqx2WH6O2ZAla3U3WYvULM/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,CHI,https://www.basketball-reference.com/req/202106291/images/headshots/sharpsh01.jpg,,,,,
"Smith, Jabari","SMITH, JABARI",5/13/2003,20,0,Auburn,USA,2022,,,2022,Round 1,Pick 1 (CHI),https://docs.google.com/spreadsheets/d/1pyDEPB3zsET7xZNB6Dy70yFoI2BdzzhQ-7Jfvftq2A0/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,https://www.basketball-reference.com/req/202106291/images/headshots/smithja05.jpg,,,PF,,
"Beasley, Malik","BEASLEY, MALIK",11/26/1996,27,6,Florida State,USA,2016,Round 1,Pick 19,,,,https://docs.google.com/spreadsheets/d/1rGeR5UB_iKPu95aAgbGNS6VS-Rdpwa_IjZfkq2TLazs/edit?usp=sharing,80,"6'4""",187 lbs,SG,SF,,,,,,,,,,,,"$11,000,000","$11,000,000","$11,000,000",,,,,,,,,,,,,,,,,,9,47,24,,,,,,,,,SG/SF,UTA,https://www.basketball-reference.com/req/202106291/images/players/beaslma01.jpg,SG,SF,,,
"Kamagate, Ismael","KAMAGATE, ISMAEL",1/17/2001,22,0,None,France,2022,,,2022,Round 2,Pick 38 (CLE),https://docs.google.com/spreadsheets/d/1VsY2vy38pT8_9oGyIRijSOdK_tfjiDJFcpqx-rBIesA/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLE,,,,,,
"Procida, Gabriele","PROCIDA, GABRIELE",6/1/2002,21,0,None,Italy,,,,2022,Round 2,Pick 44 (CLE),https://docs.google.com/spreadsheets/d/1U3cAohkgfU7LOzUmejwhuDDNeJAzjaQJ1c1qedVUPKM/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLE,,,,,,
"Sochan, Jeremy","SOCHAN, JEREMY",5/20/2003,20,0,Baylor,Poland,2022,,,2022,Round 1,Pick 12 (CLE),https://docs.google.com/spreadsheets/d/1EduFgmu2NXSITJ6qyMmMLai5NXuSP_i2NL_xCXnklKs/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLE,https://www.basketball-reference.com/req/202106291/images/headshots/sochaje01.jpg,,,,,
"Williams, Mark","WILLIAMS, MARK",12/16/2001,21,0,Duke,USA,2022,,,2022,Round 1,Pick 13 (DAL),https://docs.google.com/spreadsheets/d/17KxccsK9KS14t7tJMQ83n1kMA95mOrnCDayfA1XBj3M/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAL,https://www.basketball-reference.com/req/202106291/images/headshots/willima07.jpg,,,C,,
"HAYES, KILLIAN","HAYES, KILLIAN",7/27/2001,22,2,None,USA,2020,Round 1,Pick 7,2020,Round 1,Pick 6 (MIN),https://docs.google.com/spreadsheets/d/1EoGJ5ewp5lojuSXBIj0n1l65HnYK7JtG9Sq4vJVRiUc/edit?usp=sharing,71,"6'5""",195 lbs,PG,SG,,,,,,,,,,,,"$4,844,700","$5,086,900",,,,,,,,,,,,,,,,,,,60,0,24,,,,,,,,,PG/SG,CHI,https://www.basketball-reference.com/req/202106291/images/players/hayeski01.jpg,PG,SG,PG,SG,
"Moore, Wendell","MOORE, WENDELL",9/18/2001,22,0,Duke,USA,2022,,,2022,Round 1,Pick 30 (IND),https://docs.google.com/spreadsheets/d/1bwfr07D2WR0rtoxWT53BFK55IBSeJSiyZ_knxgZKYAY/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,https://www.basketball-reference.com/req/202106291/images/headshots/moorewe01.jpg,,,SG,SF,71
"Nembhard, Andrew","NEMBHARD, ANDREW",1/16/2000,23,0,Gonzaga,Canada,,,,2022,Round 2,Pick 42 (IND),https://docs.google.com/spreadsheets/d/1BX9AwRKdqs4DtTOG8hSgqTAfmnt88hCuBNzPwwTzw-w/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,https://www.basketball-reference.com/req/202106291/images/headshots/nembhan01.jpg,,,PG,,
"Poirier, Vincent","POIRIER, VINCENT",10/17/1993,30,3,None,France,2015,Undrafted,,,,,https://docs.google.com/spreadsheets/d/1jVAISLrmDoRzG5FlcS7ixSTBHyLzo8-U008MaldJjkI/edit?usp=sharing,72,"7'0""",235 lbs,C,,,,,,,,,,,,,"$2,619,207","$1,669,178",,,,,,,,,,,,,,,,,,,0,0,24,,,,,,,,,C,FA,https://www.basketball-reference.com/req/202106291/images/players/poirivi01.jpg,C,,,,
"Hardy, Jaden","HARDY, JADEN",7/5/2002,21,0,G-League Ignite,USA,2022,,,2022,Round 1,Pick 21 (LAL),https://docs.google.com/spreadsheets/d/1-LJM9JIdiSC66ffurjKW4HRLNVVHWoIHd5fYlI-h1bM/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAL,https://www.basketball-reference.com/req/202106291/images/headshots/hardyja02.jpg,,,SG,,
"Liddell, EJ","LIDDELL, EJ",12/18/2000,22,0,Ohio State,USA,2022,,,2022,Round 1,Pick 23 (LAL),https://docs.google.com/spreadsheets/d/1PFY2ymCo6Zn3r4sKm4vYcdcQ0DgZ2ZP-wfpXtEbSxF4/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAL,https://www.basketball-reference.com/req/202106291/images/headshots/liddeej01.jpg,,,,,
"Eason, Tari","EASON, TARI",5/10/2001,22,0,LSU,USA,2022,,,2022,Round 1,Pick 16 (LAL),https://docs.google.com/spreadsheets/d/1aLxgdlVhl-yOXKnM7m8kZ-3Fm6d0Z4Y_17uEmJRsvgU/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,LAL,https://www.basketball-reference.com/req/202106291/images/headshots/easonta01.jpg,,,SF,PF,
"Allen, Grayson","ALLEN, GRAYSON",10/8/1995,28,4,Duke,USA,2018,Round 1,Pick 21,,,,https://docs.google.com/spreadsheets/d/1E1MLQ01B9x7BScjLOeR3tmd0BQbxW986ZDSyINug-p0/edit?usp=sharing,76,"6'4""",198 lbs,SG,,,,,,,,,,,,,"$2,545,320","$4,054,695",,,,,,,,,,,,,,,,,,,3,42,25,,,,,,,,,SG,NOP,https://www.basketball-reference.com/req/202106291/images/players/allengr01.jpg,SG,,SG,,75
"Champagnie, Julian","CHAMPAGNIE, JULIAN",6/29/2001,22,0,St. John's,USA,,,,2022,Round 2,Pick 51 (MEM),https://docs.google.com/spreadsheets/d/1re-OCZjOQTha_DvtEzZ5yynhqTZsGqZarVqUY-oHKcg/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEM,https://www.basketball-reference.com/req/202106291/images/headshots/champju02.jpg,,,,,
"Tillman, Xavier","TILLMAN, XAVIER",1/12/1999,24,2,Michigan State,USA,2020,Round 2,Pick 35,2020,Round 1,Pick 27 (LAL),https://docs.google.com/spreadsheets/d/1emNwkaT4pYBBe33GlZAqBX4JkQDCxOroQqXI9ZVUPPk/edit?usp=sharing,76,"6'8""",245 lbs,C,PF,,,,,,,,,,,,"$1,647,500","$1,729,900",,,,,,,,,,,,,,,,,,,1,0,25,,,,,,,,,C/PF,LAL,https://www.basketball-reference.com/req/202106291/images/players/tillmxa01.jpg,C,PF,C,PF,75
"Samar, Ziga","SAMAR, ZIGA",1/26/2001,22,0,None,Slovenia,,,,2022,Round 2,Pick 50 (MEM),https://docs.google.com/spreadsheets/d/1CplBOEq_gy6Excv4ULnKoxjLIg3kZiRxFx8x3d-56sU/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEM,,,,,,
"McGowens, Bryce","MCGOWENS, BRYCE",11/8/2002,21,0,Nebraska,USA,2022,,,2022,Round 2,Pick 41 (MIA),https://docs.google.com/spreadsheets/d/1vJBG-o52YeqK-shyBbwDrChXTniSIGoH4XLQlBXpYe0/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,https://www.basketball-reference.com/req/202106291/images/headshots/mcgowbr01.jpg,,,SG,,
"Montero, Jean","MONTERO, JEAN",7/3/2003,20,0,Overtime Elite,Dominican Republic,2022,,,2022,Round 2,Pick 34 (MIA),https://docs.google.com/spreadsheets/d/1LWL69pX19lZgcQi6lc4t3OGxt20SfhrrGsTCtPlJprM/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,,,,,,
"Matkovic, Karlo","MATKOVIC, KARLO",3/30/2001,22,0,None,Bosnia and Herzegovina,,,,2022,Round 2,Pick 53 (MIL),https://docs.google.com/spreadsheets/d/1lP642NgLR3QD9-JYKwrd1rWLhcU4gL58vmrOOdYYtuE/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIL,,,,,,
"Roddy, David","RODDY, DAVID",3/27/2001,22,0,Colorado State,USA,2022,,,2022,Round 2,Pick 39 (MIL),https://docs.google.com/spreadsheets/d/1RBzOHuERaEMrhtT565IUmnvwkbOslv1tydDUJRQRryM/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIL,https://www.basketball-reference.com/req/202106291/images/headshots/roddyda01.jpg,,,SF,,72
"Walker, Jabari","WALKER, JABARI",7/30/2002,21,0,Colorado,USA,,,,2022,Round 2,Pick 52 (MIN),https://docs.google.com/spreadsheets/d/1zavESyTqnJ-RloWiPS8SEoLBztbgI51oDPiXt3fNM8s/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIN,https://www.basketball-reference.com/req/202106291/images/headshots/walkeja01.jpg,,,,,
"Barlow, Dominick","BARLOW, DOMINICK",5/26/2003,20,0,G-League Ignite,USA,,,,2022,Round 2,Pick 55 (NOP),https://docs.google.com/spreadsheets/d/1-haZNCPlGLKnSfVCnrLYP3yQ_Fl4MrzQ90JOpuCGcx4/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOP,https://www.basketball-reference.com/req/202106291/images/headshots/barlodo01.jpg,,,,,
"ONeal, Shareef","ONEAL, SHAREEF",1/11/2000,23,0,LSU,USA,,,,2022,Round 2,Pick 56 (NOP),https://docs.google.com/spreadsheets/d/1XY3doqTOb17Rs5-Jygw5h2kRXdmsT8yj-5owF_yIrH0/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOP,,,,,,
"Besson, Hugo","BESSON, HUGO",4/26/2001,22,0,None,France,,,,2022,Round 2,Pick 40 (NYK),https://docs.google.com/spreadsheets/d/1mLtspbB7F-mgoIWJ1PyUXbGo-FIZL8gvki7uOMZf3bk/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYK,,,,,,
"Butler, John","BUTLER, JOHN",12/4/2002,21,0,Florida State,USA,,,,2022,Round 2,Pick 58 (NYK),https://docs.google.com/spreadsheets/d/1qFBNfGzbkxy0bysUr9CiEKGS_83Lw1LdiIHs6oeQnD4/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYK,https://www.basketball-reference.com/req/202106291/images/headshots/butlejo01.jpg,,,,,
"Jovic, Nikola","JOVIC, NIKOLA",6/9/2003,20,0,None,Serbia,2022,,,2022,Round 1,Pick 19 (NYK),https://docs.google.com/spreadsheets/d/11iJSpYv5CIS3ITzaYqYtZPrhmD2IukVmbEcyVDtgLEw/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYK,https://www.basketball-reference.com/req/202106291/images/headshots/jovicni01.jpg,,,SF,PF,71
"Rollins, Ryan","ROLLINS, RYAN",7/3/2002,21,0,Toledo,USA,,,,2022,Round 2,Pick 37 (NYK),https://docs.google.com/spreadsheets/d/1jVdfgftAbtwUuzBU3B7ne6YDdw8cIAAhOXeY9HgXA6k/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYK,https://www.basketball-reference.com/req/202106291/images/headshots/rolliry01.jpg,,,SG,PG,
"Foster, Michael","FOSTER, MICHAEL",1/16/2003,20,0,G-League Ignite,USA,,,,2022,Round 2,Pick 57 (OKC),https://docs.google.com/spreadsheets/d/1N6So02AweGT7Kz1FfylR2Dvef7KORTrpXbQBBSK1IyE/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OKC,https://www.basketball-reference.com/req/202106291/images/headshots/fostemi02.jpg,,,,,
"Brooks, Dillon","BROOKS, DILLON",1/22/1996,27,5,Oregon,Canada,2017,Round 2,Pick 45,,,,https://docs.google.com/spreadsheets/d/1H8yz2wGG5vKAztWOSyipG5KIhC2pPEaBuKNh5ZkqdcM/edit?usp=sharing,81,"6'7""",225 lbs,SF,SG,,,,,,,,,,,,"$11,400,000","$12,200,000","$11,400,000",,,,,,,,,,,,,,,,,,77,82,26,,,,,,,,,SF/SG,GSW,https://www.basketball-reference.com/req/202106291/images/players/brookdi01.jpg,SF,SG,SF,SG,80
"Washington, TyTy","WASHINGTON, TYTY",11/15/2001,22,0,Kentucky,USA,2022,,,2022,Round 1,Pick 18 (ORL),https://docs.google.com/spreadsheets/d/1WT9Q-bdSN9scmmq51I45qU9E_Esapr__ttBoalwlMJA/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORL,https://www.basketball-reference.com/req/202106291/images/headshots/washity02.jpg,,,PG,,
"Jackson, Reggie","JACKSON, REGGIE",4/16/1990,33,11,Boston College,USA,2011,Round 1,Pick 24,,,,https://docs.google.com/spreadsheets/d/1AUWLTY09IelzaVnmojrkJ0P6bI9mDv1lPDjQRQvhe0I/edit?usp=sharing,80,"6'2""",208 lbs,PG,SG,,,,,,,,,,,,"$2,331,593","$2,692,991",,,,,,,,,,,,,,,,,,,2,34,26,,,,,,,,,PG/SG,POR,https://www.basketball-reference.com/req/202106291/images/players/jacksre01.jpg,PG,SG,PG,SG,
"Minott, Josh","MINOTT, JOSH",1/1/2002,21,0,Memphis,USA,2022,,,2022,Round 2,Pick 47 (PHI),https://docs.google.com/spreadsheets/d/1qMOgNz4rGYWB51kUZgXfOziJt6k4_RuKQdf3ilZCH-8/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,https://www.basketball-reference.com/req/202106291/images/headshots/minotjo01.jpg,,,SF,,68
"Williams, Jalen","WILLIAMS, JALEN",4/14/2001,22,0,Santa Clara,USA,2022,,,2022,Round 1,Pick 15 (PHX),https://docs.google.com/spreadsheets/d/1wq09FgMGVXZx7SOp7KDbDAfE5fYuQGno3-FxA_z_0Iw/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHX,https://www.basketball-reference.com/req/202106291/images/headshots/willija06.jpg,,,SG,,72
"Monk, Malik","MONK, MALIK",2/4/1998,25,5,Kentucky,USA,2017,Round 1,Pick 11,,,,https://docs.google.com/spreadsheets/d/1SZHzT-1PCVRI7ItcIUheU6N7mt56UZg_qds6Sw6FhH8/edit?usp=sharing,77,"6'3""",200 lbs,SG,PG,,,,,,,,,,,,"$5,345,687","$10,000,000","$9,200,000","$8,400,000","$7,600,000",,,,,,,,,,,,,,,,30,0,26,,,,,,,,,SG/PG,UTA,https://www.basketball-reference.com/req/202106291/images/players/monkma01.jpg,SG,PG,,,
"Griffin, AJ","GRIFFIN, AJ",8/25/2003,20,0,Duke,USA,2022,,,2022,Round 1,Pick 11 (SAC),https://docs.google.com/spreadsheets/d/19HFxxFVJjY-7645uHnjAIyw8kj9CZNZReaGLSy0Aztk/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,SAC,https://www.basketball-reference.com/req/202106291/images/headshots/griffaj01.jpg,,,SF,,
"Murphy, Trey","MURPHY, TREY",6/18/2000,23,1,Virginia,USA,2021,Round 1,Pick 17,2021,Round 1,Pick 20 (DET),https://docs.google.com/spreadsheets/d/1Lp8UhgMzGMzXGe-tNmK8Zonigo9oi9n1K2Z5fGWCDqA/edit?usp=sharing,72,"6'8""",206 lbs,PF,SF,,,,,,,,,,,,,"$2,216,400","$2,327,200",,,,,,,,,,,,,,,,,,,0,27,,,,,,,,,PF/SF,LAL,https://www.basketball-reference.com/req/202106291/images/players/murphtr02.jpg,PF,SF,PF,SF,75
"Holmgren, Chet","HOLMGREN, CHET",5/1/2002,21,0,Gonzaga,USA,2022,,,2022,Round 1,Pick 2 (SAS),https://docs.google.com/spreadsheets/d/1H3F7VHktftyOToi5aBLbeC8D4h8npybDRTv6BPC9S0w/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,SAS,https://www.basketball-reference.com/req/202106291/images/headshots/holmgch01.jpg,,,PF,C,77
"NESMITH, AARON","NESMITH, AARON",10/16/1999,24,2,Vanderbilt,USA,2020,Round 1,Pick 14,2020,Round 1,Pick 13 (NOP),https://docs.google.com/spreadsheets/d/1pmpHMmhPSxvP9b-qzuxvFBIE5ss5KHb29hskcjMVKno/edit?usp=sharing,72,"6'5""",215 lbs,SF,SG,,,,,,,,,,,,"$3,033,500","$3,185,200",,,,,,,,,,,,,,,,,,,,0,27,,,,,,,,,SF/SG,TOR,https://www.basketball-reference.com/req/202106291/images/players/nesmiaa01.jpg,SF,SG,SF,SG,
"Brown, Kendall","BROWN, KENDALL",5/11/2003,20,0,Baylor,USA,2022,,,2022,Round 1,Pick 22 (TOR),https://docs.google.com/spreadsheets/d/1jiDZ555j7XEcQf27CAQK1iaxl1kn6vwBOxUUVw01R1s/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOR,https://www.basketball-reference.com/req/202106291/images/headshots/brownke03.jpg,,,SF,,
"Keels, Trevor","KEELS, TREVOR",8/26/2003,20,0,Duke,USA,2022,,,2022,Round 2,Pick 48 (TOR),https://docs.google.com/spreadsheets/d/1vQwuH1UqKNr7M-5JYuItpDwRausKSIIcp3AKnPdRqHk/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOR,https://www.basketball-reference.com/req/202106291/images/headshots/keelstr01.jpg,,,SG,,67
"Ivey, Jaden","IVEY, JADEN",2/13/2002,21,0,Purdue,USA,2022,,,2022,Round 1,Pick 4 (UTA),https://docs.google.com/spreadsheets/d/1piN7iB61aRI0l79N1tOh_BZd8HJyw4LSDgevmS_3qDE/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,UTA,https://www.basketball-reference.com/req/202106291/images/headshots/iveyja01.jpg,,,PG,SG,
"LaRavia, Jake","LARAVIA, JAKE",11/3/2001,22,0,Wake Forest,USA,2022,,,2022,Round 2,Pick 33 (UTA),https://docs.google.com/spreadsheets/d/1LMTTzqf1BDgOeCOlopKzkiyhMDTqHe5pncItdMO5NsM/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTA,https://www.basketball-reference.com/req/202106291/images/headshots/laravja01.jpg,,,SF,PF,71
"Baldwin, Patrick","BALDWIN, PATRICK",11/18/2002,21,0,Milwaukee,USA,2022,,,2022,Round 1,Pick 24 (WAS),https://docs.google.com/spreadsheets/d/1xZrxgmHr-TP-xiEg2OIwFOITpdQ3rnQoXSX1dqxyL8M/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,https://www.basketball-reference.com/req/202106291/images/headshots/baldwpa01.jpg,,,SF,PF,
"Houstan, Caleb","HOUSTAN, CALEB",1/9/2003,20,0,Michigan,Canada,2022,,,2022,Round 2,Pick 36 (WAS),https://docs.google.com/spreadsheets/d/1qDgACZTEMNcTxAn3Qsq9Iplt1Fyt2kyQsdCYJM3oe84/edit?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,https://www.basketball-reference.com/req/202106291/images/headshots/houstca01.jpg,,,,,
"Davison, JD","DAVISON, JD",10/3/2002,21,0,Alabama,USA,2022,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAS,https://www.basketball-reference.com/req/202106291/images/headshots/davisjd01.jpg,,,PG,SG,
"Williams, Alondes","WILLIAMS, ALONDES",6/19/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/req/202106291/images/headshots/willial06.jpg,,,SG,,
"OKEKE, CHUMA","OKEKE, CHUMA",8/18/1998,25,2,Auburn,USA,2019,Round 1,Pick 16,,,,https://docs.google.com/spreadsheets/d/1jog-b3HfJ29TdwrBXjY6g1Nw_wSVGh6C1gZNx6_dkK0/edit?usp=sharing,74,"6'6""",229 lbs,PF,SF,,,,,,,,,,,,"$2,600,900","$2,730,900",,,,,,,,,,,,,,,,,,,0,0,27,,,,,,,,,PF/SF,ORL,https://www.basketball-reference.com/req/202106291/images/players/okekech01.jpg,PF,SF,,,
